"alpha100","alpha250","alpha500","alpha1000"
0.899543580519465,0.958509622389195,0.99999999,0.99999999
0.944083377788522,0.99999999,0.878576858523053,0.810025664283387
0.857956739949557,0.924253026875193,0.99999999,0.979024144331939
0.733451762667263,0.904185202895789,0.680928035653276,0.974021173123012
0.99999999,0.977147050076039,0.904031790497286,0.882459799607384
0.723275675746548,0.99999999,0.85497971012607,0.976690681114657
0.180394221620611,0.99006853582945,0.946972256548186,0.843307688209904
0.99999999,0.890369911290173,0.838593813406672,0.800428953621903
0.651300129403177,0.854908573910602,0.909327204170417,0.99999999
0.99999999,0.946191516580774,0.875754376243034,0.868687893002727
0.617466911466044,0.655036484062818,0.880891644766027,0.825690256912347
0.99999999,0.99999999,0.964489693650007,0.815426672472755
0.99999999,0.99999999,0.883919657451394,0.941836872927313
0.985932109918444,0.877234060775541,0.955721197754397,0.99999999
0.936705721363803,0.99999999,0.798446359322146,0.924139770057495
0.886392982970517,0.948930133301712,0.702091919659834,0.99999999
0.847837768330366,0.993584546630453,0.838886640029493,0.735647282923596
0.99999999,0.991999087623814,0.99999999,0.831005295799856
0.660534672641609,0.98499006625486,0.922885490395504,0.73989383037795
0.851278991851753,0.99999999,0.752791508536552,0.860021708732266
0.99999999,0.714532773542748,0.99999999,0.89908008967156
0.99999999,0.948469942836144,0.896342228102462,0.875123272591373
0.494034223040104,0.775491750925626,0.836536857052865,0.916764766343851
0.300372675434346,0.99999999,0.77220519058373,0.93364618980857
0.707468345661696,0.886186275906406,0.99999999,0.882589632709447
0.674032082458748,0.875027365655719,0.826768848776393,0.905134977663194
0.99999999,0.633742359948575,0.9895598911668,0.773977118563924
0.99999999,0.943539213705876,0.99999999,0.884437992751581
0.932051959032641,0.91209605230786,0.904524247104945,0.99999999
0.99999999,0.813394748833587,0.990053238242219,0.99999999
0.99999999,0.99999999,0.92889510138522,0.892526831429296
0.677225857119675,0.99999999,0.99999999,0.806432837414023
0.658038594813868,0.99999999,0.990580080396388,0.99999999
0.99999999,0.936850129418485,0.99999999,0.991415020300265
0.991273343606091,0.988929944367316,0.95696071487871,0.930030327298224
0.99999999,0.687901890129537,0.99999999,0.885300492329911
0.99999999,0.99999999,0.917098290362609,0.90756620723516
0.731921054766634,0.759074805171758,0.973682838181153,0.991859293712373
0.99999999,0.684035253810495,0.640481306728813,0.99999999
0.211859068512405,0.966858003915937,0.963717362805365,0.705716674831731
0.99999999,0.99999999,0.887410203608435,0.723204638998422
0.878978098521571,0.99999999,0.9525139026377,0.892986427776881
0.794098329587177,0.598577133953806,0.731399745021769,0.891126416291471
0.923435422910324,0.854948837047573,0.866634996997731,0.99999999
0.943358474760819,0.792004226277868,0.871088077618077,0.928323736610008
0.99999999,0.865500838666501,0.890204536982911,0.99999999
0.849186092094409,0.99999999,0.953635269106028,0.855924954882832
0.823345710596896,0.72222644640691,0.841259069351111,0.902783161360262
0.720626484668687,0.871746582300088,0.86294801632369,0.987294773675097
0.752955728684162,0.957770758606314,0.880301844794217,0.900435194944461
0.809884573540738,0.898880596376795,0.905211770697929,0.731239276011271
0.96962265425036,0.803058530544813,0.99999999,0.970029403660529
0.734870862933556,0.99999999,0.751999834717989,0.875462580559156
0.664001325841688,0.99999999,0.894359411426666,0.897142245780737
0.675939362821445,0.692476735601225,0.99999999,0.843865992065284
0.987246298193492,0.99999999,0.586455844899909,0.809883479446044
0.99999999,0.99999999,0.990469102128562,0.861362384815711
0.693276037328069,0.869530132586603,0.922604619074549,0.907361628968001
0.99999999,0.884082225551104,0.887824347270934,0.861219979095387
0.843093711016821,0.844939168315389,0.79822564381792,0.946952002778893
0.941724287738272,0.767190226644929,0.846948133520278,0.998079073229556
0.99999999,0.553244822525519,0.952322161247294,0.927609111833587
0.599148435529731,0.883366216667896,0.76884446294546,0.947547359350822
0.671070964824886,0.772013984033871,0.978702998455051,0.99999999
0.631368600308536,0.899431266733596,0.766601998994601,0.936041944089295
0.99999999,0.951882979697928,0.913257091205684,0.913100606001639
0.99999999,0.872596038083789,0.880064047558949,0.924556985555359
0.845257743100759,0.805443611177825,0.845734984545702,0.857115506169473
0.790545392256318,0.99999999,0.689355466753018,0.928546992571935
0.873734406991017,0.902660481821618,0.750774018648288,0.856660594428728
0.808199263001097,0.99999999,0.892888196518859,0.948879040392028
0.238401672479858,0.456044988032169,0.776628029657617,0.905504510687944
0.99999999,0.78261433913373,0.99999999,0.927884265934631
0.99999999,0.99999999,0.844501634107627,0.836752683278929
0.734014243660666,0.961433777990402,0.878158458527289,0.872890013347045
0.99999999,0.957976442852579,0.632559223705534,0.824631107881348
0.820614970435495,0.784802326351737,0.841932589940394,0.99999999
0.746240401981664,0.841392443174145,0.99999999,0.838812811341835
0.471556518863544,0.835076255411413,0.984275434689086,0.893605259946747
0.99999999,0.359096849178379,0.931483086894182,0.821288992665392
0.834389417102283,0.435462937715723,0.790753452351988,0.947713505155656
0.967255089656317,0.993142771826965,0.692716727949446,0.823754901548406
0.99999999,0.99999999,0.934552562350777,0.99999999
0.719501435511987,0.841677046651525,0.850239560208204,0.844945900620943
0.741909706850899,0.81576086680077,0.99999999,0.948032066593635
0.748541307711665,0.99999999,0.865024949183339,0.960534813232819
0.99999999,0.866116009934838,0.755433376950789,0.905340159249734
0.99999999,0.99999999,0.90136137206488,0.892721291113792
0.732892102501466,0.76417172009875,0.99999999,0.845101970400038
0.541886891826768,0.99999999,0.99999999,0.948057481311123
0.99999999,0.653706676584621,0.991621086212556,0.882210931057652
0.752841498134306,0.879914010896806,0.67437285909431,0.870361014334289
0.916756306354251,0.83579898096264,0.707792686817176,0.986297665519068
0.99999999,0.862231575161496,0.534788972326701,0.899022744423984
0.99999999,0.99999999,0.827031533239685,0.97636301884106
0.99999999,0.725034797473999,0.99999999,0.975605518081142
0.56503499836252,0.90622481311992,0.819457114871708,0.797822109938083
0.716604404123489,0.799306018591831,0.889142443189227,0.883880551316966
0.749356397946851,0.99999999,0.816362973956823,0.910104378868227
0.796111124988775,0.82356341555569,0.698771953555252,0.895222940316738
0.907694576474907,0.807263794330053,0.99078291492709,0.915022630279695
0.957483643904077,0.99999999,0.99999999,0.975663346174445
0.636423717548241,0.933609662340184,0.99999999,0.963725673934349
0.99999999,0.997202399811965,0.699111600289379,0.885978450860674
0.879122471568287,0.99999999,0.758843492119306,0.863189174636384
0.977860679146675,0.932785308324836,0.918500741388702,0.99999999
0.99999999,0.927551132216337,0.976056491702307,0.807017435859491
0.486040013014803,0.742151940264746,0.99999999,0.885040211207029
0.624448527263618,0.99999999,0.749397930163545,0.986364581496472
0.99999999,0.99999999,0.869760756113823,0.84704367592976
0.945817130159789,0.858080801374555,0.743285622851318,0.982299798079708
0.99999999,0.800346902691915,0.869229984903031,0.782304924010973
0.848482351803806,0.947606847427523,0.746769346058393,0.831560688335552
0.423460467320925,0.812305071903862,0.76251686238461,0.915085212451185
0.892264523606323,0.978635777572389,0.90321697870464,0.971730341485876
0.720049378891127,0.925282565194815,0.749102994541416,0.813376195365433
0.905774992630613,0.925144180626967,0.882951038331627,0.894166902094758
0.663502619711718,0.99999999,0.871110401005779,0.810357695660439
0.509486267932553,0.99999999,0.7523449193269,0.844883661753475
0.716147834180364,0.99999999,0.871857704161298,0.946252101152858
0.455889226379235,0.994507765539891,0.99999999,0.968657025943469
0.846734934725891,0.99999999,0.662084110954411,0.939309677130663
0.958040548865024,0.877089793232414,0.776020034960633,0.925013768557898
0.547820464507061,0.99999999,0.94168199347144,0.880089500767154
0.824048288157099,0.656802844291637,0.857661334254222,0.924687825034385
0.361769978187425,0.799165127731431,0.784309699852044,0.726352171036399
0.944235854470878,0.99999999,0.783747780142851,0.99999999
0.99999999,0.99999999,0.950710970261894,0.952098807710353
0.714223298585703,0.784357074455483,0.787200857172139,0.895778787608009
0.622957272988108,0.570339432894156,0.9751043126204,0.853250275317524
0.99999999,0.99999999,0.887313869974398,0.952567169922971
0.861607469125244,0.99999999,0.99999999,0.896906032578113
0.453794962938667,0.99999999,0.885231477759675,0.987110266742266
0.874522175293882,0.890390118143062,0.99999999,0.99999999
0.891522449919444,0.81890491436207,0.94981102994585,0.916714202245315
0.99999999,0.99999999,0.99999999,0.806822561887277
0.760199496555846,0.89842369882837,0.99999999,0.874721125141537
0.835168789482933,0.896039636103194,0.893369206124665,0.87760919932864
0.794655224745155,0.739077758181799,0.99999999,0.873497460669428
0.833020247099096,0.950758106029853,0.744352195160606,0.856681158805775
0.720850028453524,0.930650632086843,0.942210702125151,0.897196123099771
0.793032463216281,0.99999999,0.919123031223564,0.99999999
0.99999999,0.914085341873145,0.934683858042023,0.82396107282617
0.835176049435138,0.99999999,0.99999999,0.958867647981867
0.779278848406066,0.817171640832336,0.89945992452609,0.819058017046446
0.940612790748513,0.874573398455559,0.894646092877251,0.889069653636403
0.99999999,0.744103349003387,0.99999999,0.837989875256092
0.943009054808765,0.99999999,0.872770201617918,0.989743494947637
0.494924952096843,0.538034128064344,0.850881172663861,0.897903266093659
0.399543529689579,0.863108081512987,0.99999999,0.932877551621476
0.99999999,0.849997187442743,0.801222383063006,0.985824707339974
0.99999999,0.99999999,0.99999999,0.853975997919855
0.99999999,0.99999999,0.99999999,0.952750745319956
0.725412216946904,0.829031287581114,0.99999999,0.882726842491392
0.871362384510822,0.919575667503879,0.99999999,0.788978708358269
0.99999999,0.801812311099597,0.981796604151304,0.983269247318548
0.99999999,0.778128187943214,0.990327895664773,0.891460756856573
0.99999999,0.503906369784348,0.708906881991443,0.988894610931868
0.99999999,0.99999999,0.895124043490738,0.904759055420503
0.902701455685009,0.617855603367645,0.884579498813798,0.970305216461919
0.99999999,0.935574091921849,0.99999999,0.736636049724146
0.901107505619116,0.99999999,0.808771324151044,0.854873306149323
0.99999999,0.845773738647841,0.848548272483057,0.978858281824815
0.513847697772101,0.945435409098689,0.924560436888281,0.934703826761476
0.659196145542429,0.849577583828796,0.792835129253369,0.837330153607878
0.556459897854535,0.99999999,0.432174187901196,0.99999999
0.972380873810183,0.780400929531397,0.99999999,0.981444685815314
0.99999999,0.923817042482616,0.782387840039342,0.960420063553519
0.99999999,0.98650838975342,0.890540885003972,0.827005048130419
0.439164571878377,0.954346849838699,0.614533034048545,0.99999999
0.99999999,0.71111102311345,0.831449581262233,0.862391287514457
0.553883207944664,0.910745602927718,0.99999999,0.944076507723356
0.99999999,0.857082112911166,0.93421121456114,0.843572804217046
0.99999999,0.741402676364018,0.99999999,0.884003369797559
0.514928059944074,0.739503191292274,0.804329315328494,0.900527476856955
0.448498543011902,0.99999999,0.848764446907862,0.877772490215234
0.99999999,0.746430891067861,0.925152887155119,0.780414232563118
0.99999999,0.782458540281555,0.822535947944518,0.863884150377536
0.929218473946557,0.672582609471259,0.997255795870195,0.922215899428547
0.635431852479586,0.737063455791809,0.842806135317095,0.770985989596349
0.510741437531365,0.930176752966516,0.99999999,0.875713892007625
0.790398216626561,0.727419688264425,0.822913244815394,0.878848990317028
0.413142687382767,0.99999999,0.736570854735889,0.696051784048159
0.99999999,0.872443031247275,0.99999999,0.843247412660461
0.950666987881382,0.741639740975361,0.959549636128737,0.987897475744113
0.99999999,0.99999999,0.831843461414621,0.934881092265096
0.830123598299322,0.503375131223266,0.754699511595148,0.763693703981383
0.964876798046227,0.957152444193045,0.872687517505147,0.855852013417242
0.84336944178795,0.99999999,0.869900878410167,0.956920749223867
0.99999999,0.779694695912293,0.614425060726366,0.694749497985187
0.687955897053996,0.698125576262346,0.941237303757435,0.904330827872748
0.851227775756265,0.811943499684335,0.908490880314969,0.819219331531666
0.833069819253903,0.922449024295669,0.878215854872356,0.799993076097395
0.820394477530462,0.757967531232104,0.791483640017682,0.969621067269617
0.578279300067119,0.865414132680576,0.822834370068627,0.913162414791128
0.45784149330768,0.744590697061695,0.99999999,0.905560437888647
0.850638409069253,0.99999999,0.89530490469294,0.99999999
0.941756763702319,0.862762948823224,0.99999999,0.768643604173358
0.637703711402066,0.902497076129537,0.716927351885756,0.791800376328113
0.668522858014441,0.99999999,0.99999999,0.86338366755185
0.61506665548918,0.662196994869322,0.876814631750955,0.929113805697294
0.637923662390683,0.645650969554266,0.882701737310153,0.803166059300975
0.71436340758287,0.671770738775621,0.759880194190278,0.968729054535245
0.99999999,0.816717480663357,0.804441437149294,0.719245724280569
0.99999999,0.99999999,0.834471715204885,0.818505543570627
0.488472935506976,0.99999999,0.837176394716185,0.787008509867404
0.402357887779233,0.954605476820733,0.925861632260362,0.828994146160897
0.99999999,0.812313257145254,0.887964079383475,0.851885429917628
0.99999999,0.783521094608027,0.99999999,0.946992605504249
0.456367704526723,0.95557396150493,0.949471777173262,0.851632552817592
0.693756542844853,0.929552758155391,0.826045426038234,0.913259961961877
0.374335777004933,0.634152862126582,0.960608799661282,0.889646710846911
0.784215482774878,0.711882929574437,0.82983724037738,0.847276560293539
0.349558835491263,0.99999999,0.889695570196297,0.99999999
0.842333276772139,0.957040263601747,0.900555169450498,0.964540318054857
0.99999999,0.806452233574411,0.732696290703157,0.879127417939609
0.571284774022887,0.750885556420163,0.99999999,0.92759422902883
0.601504398758127,0.925988021943564,0.96965512185728,0.952033224883342
0.99999999,0.624328191281797,0.956723885080881,0.841560024612216
0.620840354377166,0.784035382749483,0.881124862021109,0.945393094631569
0.946861952333854,0.675595963339067,0.99999999,0.988969067851569
0.772349804569923,0.91403603344054,0.99999999,0.84496218999619
0.99999999,0.912979860567213,0.879088570119321,0.868904381933945
0.664416535858283,0.99999999,0.731284513106151,0.808446473696436
0.989699990332254,0.550994778618021,0.938318190705056,0.966410049286577
0.99999999,0.619049291684835,0.92007497818371,0.910101530854057
0.99999999,0.750664820467612,0.936424040635223,0.912748366154919
0.603395912439071,0.827334758130507,0.753472793625707,0.963109587800131
0.99999999,0.708658637467808,0.982580493423938,0.822282332164674
0.791610971902412,0.948367804847796,0.882775149202669,0.847616627772218
0.820346986984878,0.83910056749277,0.964713518960913,0.99999999
0.255184880339787,0.653268508556314,0.869672415511231,0.777271365075146
0.409106252814478,0.99999999,0.809993993734597,0.916769540118975
0.940688767110999,0.925240900545925,0.929946446709674,0.778474128901017
0.99999999,0.771606680135833,0.888753586865405,0.900613386594249
0.897289149397808,0.974649823232157,0.84417083953407,0.891263281414862
0.99999999,0.934032861715133,0.947420803364728,0.814032104363249
0.946915463091945,0.908465601708667,0.99999999,0.843752777262183
0.99999999,0.569580070083116,0.754020922336735,0.899025094972987
0.915687691945598,0.99999999,0.708064830637099,0.94841046035392
0.85511996208843,0.960960478038362,0.856634979697401,0.778452778027113
0.780005190469887,0.762273911510539,0.874800821523784,0.944100645585194
0.957122962338482,0.681688270154545,0.99999999,0.925520476039169
0.99999999,0.572203528758085,0.700748259420612,0.966172442594495
0.820881356216136,0.7820167566471,0.825366566382697,0.960874644519272
0.976978337863828,0.695839143633426,0.723664712269742,0.873571409191944
0.798307643205135,0.728666180450614,0.839597735300804,0.994769102314957
0.99999999,0.99999999,0.940835572839491,0.934066698987484
0.7229695990057,0.853057952432978,0.782424949581895,0.871526666568758
0.967249071067595,0.872238000372976,0.819656274063747,0.927134540625228
0.99999999,0.799351177216906,0.859361770474689,0.857065997976594
0.751323291271344,0.774239712784396,0.895376779495683,0.774776180343313
0.847473215622738,0.637897201589825,0.99999999,0.960018421947333
0.864890724703009,0.855780385518735,0.907928422450193,0.98770007005763
0.825223375117929,0.928395039272565,0.99999999,0.921774872316671
0.954884270905364,0.684568788110039,0.726225821688724,0.95165616447599
0.612197133752215,0.895936646645623,0.814144855329013,0.94339976351523
0.682841638439746,0.652367973092507,0.985672868533967,0.707605995390213
0.975703480559688,0.959270490402157,0.910661834400055,0.781453020488092
0.887496761544541,0.666224849626699,0.729048164682853,0.796402327613221
0.969323228323942,0.821881094619984,0.735121975102661,0.99999999
0.46473442793759,0.762532530642861,0.952125357709966,0.885267566047366
0.870140489572708,0.65198803558358,0.894005095650452,0.903544446975107
0.830334521487209,0.663277231672866,0.824835054717159,0.881580551058604
0.99999999,0.883670351520395,0.99999999,0.870002880307308
0.922719671651649,0.811886151955117,0.732291442280642,0.886215688975672
0.99999999,0.613174224652148,0.852540744747626,0.930700055795186
0.99999999,0.99999999,0.927796034533496,0.870664962311418
0.54825020759601,0.99999999,0.852925464129333,0.99999999
0.663511090816122,0.99999999,0.959738966253871,0.86368102242564
0.99999999,0.552327968619653,0.853934338895605,0.818581136291107
0.536061600098653,0.80853695191902,0.985120277226588,0.931191360946723
0.773795950754177,0.993246085143365,0.689176972628926,0.86158811348977
0.321339842813447,0.84172599321073,0.890978654062083,0.928778835139229
0.99999999,0.842893592783861,0.743301160599936,0.99999999
0.995655818529787,0.971915420486165,0.99999999,0.837289222722042
0.694681905124074,0.99999999,0.786435235884324,0.813705522775942
0.673877511218102,0.584347128622277,0.909343228994936,0.900011999116768
0.99999999,0.819371675812834,0.861693140722924,0.964828216020817
0.665873916110341,0.608706470293141,0.99999999,0.850263139994217
0.361083608980821,0.857885121636716,0.776920266517694,0.99999999
0.99999999,0.906686795718752,0.99999999,0.898366771637938
0.922142559590579,0.624961069308812,0.967802594577033,0.893950664033831
0.206086105061801,0.63838638003851,0.997602392564297,0.99999999
0.99999999,0.929132616757445,0.818136842852721,0.917022814525791
0.687112798921674,0.99999999,0.879255751663827,0.798697359558833
0.777439580639928,0.692279399670148,0.671324985706023,0.901269607115
0.274348880077159,0.725412069648505,0.850204884273778,0.860919499697901
0.630319605117378,0.853114359186156,0.840273976124915,0.845775239589737
0.493066591600337,0.884688648832461,0.949303776809404,0.991638371753343
0.99999999,0.605010397296897,0.730828738827178,0.89092971922329
0.718470158253028,0.740738642815742,0.683885624829997,0.961644782789069
0.757342288423143,0.99999999,0.905856488466156,0.867910205503006
0.996208086222466,0.530026541058179,0.869597632502392,0.797746288610952
0.552766511389219,0.844532290210903,0.837431326541589,0.962783730052824
0.99999999,0.99999999,0.74187584797779,0.884041785786284
0.99999999,0.774393422182658,0.99999999,0.965897261746859
0.99999999,0.649224557918315,0.883288950329418,0.921273301809912
0.880388506442805,0.763223066115804,0.74957967967773,0.975725788769618
0.622745078182278,0.99999999,0.826209386343925,0.885433184110882
0.983566891847217,0.717303334902178,0.727907987084507,0.875920863608195
0.786936973438683,0.971873610452209,0.846727696017034,0.946509661952786
0.799436967967618,0.641461900668219,0.915077314133149,0.771170133859308
0.681622802566756,0.821520246463436,0.925770885221809,0.956618999148584
0.804229974619646,0.99999999,0.99999999,0.917404397118998
0.905154801190392,0.753203641900718,0.99999999,0.943421048108379
0.65793273663767,0.99999999,0.951573610668625,0.814062353747715
0.965879425382907,0.934592148471764,0.901698981659565,0.915628152105672
0.545153921999291,0.857999671192742,0.733608039850721,0.998969521344786
0.99999999,0.99999999,0.897648924350801,0.918333139729654
0.955802204639339,0.851189262739958,0.801020945114437,0.907993702028472
0.978653627543038,0.861625112682073,0.99999999,0.936836584277903
0.99999999,0.724603322123753,0.903492972145163,0.99999999
0.808620321168078,0.99999999,0.943077438503263,0.968933534091682
0.647118917621223,0.626001882816955,0.773814342987956,0.938539064614559
0.595950817298519,0.721363805435021,0.856605549526969,0.768360105775391
0.681946948741581,0.916432078283856,0.707840389810946,0.882458126552442
0.90976556137341,0.837973711475923,0.976266180155233,0.790179530773205
0.587079990220895,0.99999999,0.893321239820077,0.754911779816022
0.966788278802411,0.99999999,0.820893302064296,0.971683139165447
0.920962810977055,0.827141339138874,0.933821516701588,0.989400243195536
0.934688239728376,0.988410720638689,0.99999999,0.883439614823829
0.994578424655808,0.99999999,0.755517686546049,0.862511421745007
0.99999999,0.78429046734364,0.929627691061898,0.967370720962736
0.632172737766526,0.974645520946205,0.9478466017528,0.91556587624722
0.99999999,0.828675181553989,0.947470100407094,0.874343842832226
0.99999999,0.934043229193659,0.99999999,0.93961750032645
0.99999999,0.752106552483702,0.745143163398734,0.851368084265638
0.99999999,0.959226808007223,0.722626588400452,0.913315021661224
0.628412719607661,0.798248799597408,0.99999999,0.896018585970009
0.346490244835268,0.885720869357306,0.788238551536424,0.833572990127198
0.804228285148047,0.99999999,0.96853397265239,0.988693093751613
0.881514188221267,0.946904550777807,0.881998250746388,0.896374755286707
0.688564061553511,0.684556549910474,0.90904113253731,0.99999999
0.993415928582995,0.99999999,0.976756155756603,0.939233455530026
0.736255671205927,0.613095311668585,0.865308352452827,0.99999999
0.858711244111173,0.816342811836553,0.990914669571032,0.99999999
0.888193832096445,0.99999999,0.839993715287617,0.836434054038952
0.99999999,0.867921368613625,0.952291511376476,0.977218957710262
0.579904829801223,0.87194217694384,0.900495616272732,0.946719584366057
0.970537393065772,0.799661900187692,0.886150217551973,0.923798696325854
0.99999999,0.544597784682171,0.809206237517336,0.753908584683351
0.889124083674787,0.841164320816343,0.809640453372531,0.90430920187254
0.621149869374549,0.832665588584411,0.952986550585938,0.977938041913763
0.706926113647704,0.821566786723056,0.99999999,0.99999999
0.596624959187521,0.793427353089089,0.965475906846555,0.773723191144752
0.711292454203932,0.984510103464653,0.99999999,0.832583380702079
0.887384148426817,0.4981078842147,0.808876491906615,0.928733591198246
0.724347930705466,0.895388542163397,0.99999999,0.919440216408537
0.99999999,0.788411230381256,0.775576563431196,0.86934023093137
0.798649768235689,0.99999999,0.988108119970464,0.77133027667099
0.824672723472192,0.815818025523368,0.917719502899215,0.996165721783671
0.99999999,0.897678185728225,0.878361724893473,0.930824066124324
0.928512477733218,0.812898091025348,0.795186247935924,0.85338126062931
0.980636529659045,0.877640098965482,0.859991134671515,0.777085770508099
0.998090966595234,0.99999999,0.852180677457862,0.910991153805069
0.99999999,0.736447302179481,0.765805986540341,0.825299754731287
0.908342621092103,0.692656428163206,0.820967159029684,0.99999999
0.834072445643309,0.942189213745278,0.965456404746934,0.8931924236653
0.99999999,0.99999999,0.969999560904396,0.99999999
0.99999999,0.971677674432435,0.99999999,0.917945425777242
0.99999999,0.933783894754042,0.929950880109619,0.904872629379438
0.897599107509581,0.99999999,0.952891019270555,0.831110185750971
0.931675708390533,0.805675923214735,0.91975927196877,0.79059163811696
0.99999999,0.99999999,0.874357949355313,0.984144022432577
0.879810273462612,0.821198337154897,0.996403985902939,0.816268936471172
0.982647646399738,0.62236064194871,0.916436192343303,0.99999999
0.915726243877469,0.672034884788255,0.913661876725531,0.98211224216229
0.50766569401231,0.844613550112198,0.99999999,0.970220578034424
0.614723630661006,0.813929862607273,0.99999999,0.914212107231232
0.99999999,0.794816759321668,0.781700000865581,0.818196156824006
0.778555758666115,0.527111703548161,0.853636186400029,0.99999999
0.99999999,0.99999999,0.903368507129289,0.973731574709043
0.790822682152218,0.816102346595959,0.935539695515234,0.880092982444989
0.745076113786386,0.881246409276066,0.900098494342284,0.808924473152605
0.814927736158313,0.99999999,0.938954843577746,0.80685374168441
0.740556158077861,0.832960073333386,0.846422168744662,0.949042535977003
0.99999999,0.895337325713289,0.824553870139618,0.995905350465684
0.743741784714516,0.99999999,0.947272582068638,0.873591245381886
0.670306444410527,0.866711875842415,0.890543286510119,0.850659886089215
0.374907489158059,0.755415453569789,0.99999999,0.959008820994621
0.989248075265795,0.527319919401626,0.99999999,0.862795872857683
0.973948737259063,0.737008590235759,0.808766511139832,0.913472450283727
0.99999999,0.71042994435197,0.908465295968784,0.784663512164732
0.891838822323071,0.99999999,0.969160988520569,0.916610184180715
0.99999999,0.808568660556809,0.838896038461125,0.781101321906667
0.649145562658441,0.99999999,0.872714164038038,0.938812971515187
0.861250982904659,0.99999999,0.987973928446926,0.858418497498247
0.768276814895549,0.787252673697297,0.937358458160358,0.947672896048329
0.889429611888084,0.825729664731426,0.793841294806012,0.997132832239082
0.620932157464272,0.99999999,0.99999999,0.888450608079182
0.839246346182008,0.960722790508926,0.99999999,0.865819974775486
0.900220138489987,0.880215849269796,0.779428092911332,0.933231565123938
0.729389996818558,0.722558629549031,0.99999999,0.8687439745176
0.35912180283686,0.99999999,0.891410894275141,0.969772547932943
0.863795298819572,0.891475379649474,0.959439904472154,0.99999999
0.99999999,0.99999999,0.904201771690261,0.896010409001202
0.571901815555212,0.92051723846455,0.755239661916679,0.806620774532199
0.597446673172513,0.678660957553827,0.796531933438088,0.909765473900016
0.99999999,0.99999999,0.93114786210982,0.893186344506792
0.868398861389266,0.899591961106198,0.928084446961552,0.911960790912987
0.99999999,0.99999999,0.865849379840844,0.762405944264793
0.99999999,0.994734999445153,0.821961716155806,0.927570124741707
0.980589444507347,0.99999999,0.887205458787606,0.760684145526964
0.813094222104651,0.765526447176359,0.624853106812955,0.927898626625323
0.692017798487254,0.713668549319587,0.682208139330465,0.82126833276124
0.484430151216168,0.99999999,0.985479726699589,0.850100395229515
0.177219033658996,0.696855222542697,0.939039543419458,0.825187879401959
0.708194481264688,0.99999999,0.99999999,0.855368451037558
0.99999999,0.69121686022428,0.73510780020507,0.90975617487626
0.99999999,0.99999999,0.99999999,0.93958332163133
0.714360612825677,0.780853222162809,0.768089644326557,0.83429344053696
0.408907167966465,0.99999999,0.89719798070439,0.873170587806121
0.294118310512464,0.969777405700059,0.7466034443458,0.973401377627786
0.99999999,0.82295425088098,0.979481451605009,0.99999999
0.99999999,0.825937969561681,0.774992199570436,0.874662891508424
0.995599883858124,0.75324144967567,0.971505539656706,0.873340857377941
0.808490500536667,0.563384155454379,0.843923484281963,0.87477428194988
0.99999999,0.748250293682512,0.79117470887874,0.879397182135129
0.783542532201369,0.99999999,0.99999999,0.921377227338646
0.990864375449574,0.647207424483654,0.99999999,0.953947227672584
0.982797966525871,0.855867068072736,0.92165684687308,0.99999999
0.404810616624641,0.99999999,0.666634097604471,0.99999999
0.885966398311984,0.693793146343235,0.849657626945461,0.842781297710682
0.99999999,0.99999999,0.848351799735014,0.907812381092614
0.71152414916267,0.986844744041709,0.978305609445677,0.945792635218969
0.99999999,0.627901390891869,0.896635445124383,0.9256853474641
0.99999999,0.939022745047867,0.856741466267714,0.883680255695483
0.455019144536495,0.907072945510044,0.706738015584069,0.894162910364119
0.508264142129182,0.702242063952218,0.692486916657431,0.948524946544776
0.99999999,0.961915431455539,0.757923134498423,0.99999999
0.759971402862014,0.937727353496283,0.966134514040936,0.918160962784947
0.685667040874143,0.789807112319842,0.985481795316059,0.917133688944068
0.777802761703442,0.879031069150911,0.722520056959283,0.877556645278853
0.499604239794326,0.854845868725434,0.633419583508926,0.894892253357828
0.248255277017639,0.642945627951534,0.828014052666415,0.903879283611253
0.842376187430906,0.886767280345177,0.99999999,0.964378354139701
0.765429743075377,0.814436558400095,0.825647934508743,0.992144881847018
0.757530496389319,0.99999999,0.965004449213414,0.771399731505735
0.855094483066507,0.99999999,0.820837365123169,0.844247266007442
0.99999999,0.99999999,0.95527944975206,0.88762765170371
0.513348252968031,0.857816943795786,0.858996004491074,0.891436590457553
0.922522335438036,0.772634742435887,0.915336862057062,0.854012239249778
0.885532671243718,0.702924568318709,0.944314304673288,0.99999999
0.99999999,0.99999999,0.790843825321795,0.910479550253687
0.698169207436313,0.741575652885107,0.99999999,0.833059147019339
0.99999999,0.924673113967612,0.834146538866215,0.935690706579723
0.63944709759819,0.921583750490921,0.769787461184536,0.841955959088342
0.99999999,0.899573293716142,0.957957062261618,0.948497545820002
0.826592745923409,0.898654679722037,0.815651225104541,0.781531172442843
0.740136334730869,0.751653820645651,0.879155883941987,0.903544110234487
0.825380566396008,0.88986822276797,0.82923573301598,0.919237283483855
0.362646452690695,0.846942687847625,0.894763543257916,0.945381773750415
0.99999999,0.99999999,0.864553556818042,0.883187320922543
0.913317167073594,0.862849432335682,0.754838970237047,0.971536442344889
0.99999999,0.902180334516964,0.948900122798993,0.855580935687819
0.830314542877073,0.911133960902059,0.970796668687613,0.985237320814306
0.471273062586733,0.665313338542236,0.896012924982716,0.872248507725508
0.882713492199491,0.770886987989987,0.983805168853495,0.915790133814476
